IDX,X,Y,TYPE,SPEED,DirType,Direction,Distance,Angle // 19.08.2020_OpenSpeedcam =>> 7 Ways v 2.0
1641,76.91057,43.22841,101,40,1,264,150,15
1641,76.91057,43.22841,10140,40,1,264,150,15
1642,76.93909,43.26014,101,40,1,179,110,15
1642,76.93909,43.26014,10140,40,1,179,110,15
1643,76.96029,43.25589,101,40,1,175,100,15
1643,76.96029,43.25589,10140,40,1,175,100,15
1644,76.95972,43.26077,101,40,1,2,110,15
1644,76.95972,43.26077,10140,40,1,2,110,15
1645,76.96131,43.23907,101,40,1,344,170,15
1645,76.96131,43.23907,10140,40,1,344,170,15
1646,76.9656,43.2291,101,60,1,269,200,15
1646,76.9656,43.2291,10160,60,1,269,200,15
1647,76.9935,43.3717,101,40,1,196,200,15
1647,76.9935,43.3717,10140,40,1,196,200,15
1648,77.03309,43.45968,101,90,1,1,500,15
1648,77.03309,43.45968,10190,90,1,1,500,15
1649,77.03322,43.45806,101,70,1,1,500,15
1649,77.03322,43.45806,10170,70,1,1,500,15
1650,77.03322,43.45473,101,50,1,1,500,15
1650,77.03322,43.45473,10150,50,1,1,500,15
1651,77.01846,43.41011,101,40,1,220,180,15
1651,77.01846,43.41011,10140,40,1,220,180,15
1652,77.05085,43.85539,101,50,1,7,110,15
1652,77.05085,43.85539,10150,50,1,7,110,15
1653,77.0544,43.86578,101,50,1,257,170,15
1653,77.0544,43.86578,10150,50,1,257,170,15
1654,77.05185,43.8617,101,50,1,7,120,15
1654,77.05185,43.8617,10150,50,1,7,120,15
1655,77.05107,43.85661,101,50,1,188,120,15
1655,77.05107,43.85661,10150,50,1,188,120,15
1656,77.04915,43.84497,101,50,1,185,140,15
1656,77.04915,43.84497,10150,50,1,185,140,15
1657,77.04979,43.8438,101,50,1,276,130,15
1657,77.04979,43.8438,10150,50,1,276,130,15
1658,77.05468,43.84794,101,40,1,10,120,15
1658,77.05468,43.84794,10140,40,1,10,120,15
1659,77.06324,43.86786,101,50,1,52,200,15
1659,77.06324,43.86786,10150,50,1,52,200,15
1660,77.06878,43.87093,101,50,1,233,200,15
1660,77.06878,43.87093,10150,50,1,233,200,15
1661,77.07571,43.87471,101,50,1,233,200,15
1661,77.07571,43.87471,10150,50,1,233,200,15
1662,77.07892,43.87654,101,50,1,50,200,15
1662,77.07892,43.87654,10150,50,1,50,200,15
1663,77.06416,43.86604,101,50,1,6,220,15
1663,77.06416,43.86604,10150,50,1,6,220,15
1664,77.06267,43.85558,101,50,1,186,110,15
1664,77.06267,43.85558,10150,50,1,186,110,15
1665,77.06334,43.86091,101,50,1,7,110,15
1665,77.06334,43.86091,10150,50,1,7,110,15
1666,77.06167,43.85254,101,50,1,18,150,15
1666,77.06167,43.85254,10150,50,1,18,150,15
1667,77.06372,43.86295,101,50,1,182,260,15
1667,77.06372,43.86295,10150,50,1,182,260,15
1668,77.05832,43.84586,101,50,1,20,180,15
1668,77.05832,43.84586,10150,50,1,20,180,15
1669,77.05953,43.84782,101,50,1,200,150,15
1669,77.05953,43.84782,10150,50,1,200,150,15
1670,77.08086,43.87773,101,50,1,229,200,15
1670,77.08086,43.87773,10150,50,1,229,200,15
1671,77.23029,43.37352,101,40,1,348,300,15
1671,77.23029,43.37352,10140,40,1,348,300,15
1672,77.93549,44.57769,101,70,1,50,500,15
1672,77.93549,44.57769,10170,70,1,50,500,15
1673,77.9192,44.47764,101,50,1,163,500,15
1673,77.9192,44.47764,10150,50,1,163,500,15
1674,77.93425,44.46174,101,70,1,183,500,15
1674,77.93425,44.46174,10170,70,1,183,500,15
1675,78.35321,45.01581,101,40,1,87,130,15
1675,78.35321,45.01581,10140,40,1,87,130,15
1676,78.34085,45.00194,101,40,1,300,100,15
1676,78.34085,45.00194,10140,40,1,300,100,15
1677,78.37178,45.01704,101,40,1,86,110,15
1677,78.37178,45.01704,10140,40,1,86,110,15
1678,78.39433,45.01856,101,40,1,264,230,15
1678,78.39433,45.01856,10140,40,1,264,230,15
1679,78.39791,45.01474,101,40,1,265,250,15
1679,78.39791,45.01474,10140,40,1,265,250,15
1680,78.40437,45.01564,101,40,1,79,250,15
1680,78.40437,45.01564,10140,40,1,79,250,15
1681,80.68548,45.97316,101,70,1,48,470,15
1681,80.68548,45.97316,10170,70,1,48,470,15
1682,76.99544,43.37889,198,40,2,105,110,15
1683,77.03404,43.44852,198,40,2,158,110,15
1684,77.20491,43.71852,198,20,2,3,300,15
1685,76.74142,43.17706,211,60,2,78,350,20
1686,76.79245,43.24734,211,60,2,49,100,20
1687,76.77708,43.17201,211,60,2,66,200,15
1688,76.803605,43.249521,211,60,1,74,350,15
1689,76.913143,43.228607,211,40,1,266,200,15
1690,76.859959,43.24663,211,40,2,254,250,15
1691,76.900572,43.157493,211,40,2,166,150,15
1692,76.909985,43.252408,211,60,2,85,150,20
1693,76.91268,43.25675,211,40,2,174,110,15
1694,76.93948,43.31303,211,60,2,1,200,15
1695,76.93946,43.31058,211,60,2,1,200,15
1696,76.97273,43.4097,202,60,1,114,500,10
1696,76.97273,43.4097,222,60,1,294,500,10
1697,77.10848,43.3809,202,60,1,228,500,15
1697,77.10848,43.3809,222,60,1,48,500,15
1698,76.988411,43.391265,101,40,1,313,200,15
1698,76.988411,43.391265,10140,40,1,313,200,15
1699,76.990337,43.390028,211,40,2,312,200,15
1700,76.9947,43.38724,211,40,2,312,200,15
1701,76.996564,43.385464,211,60,1,195,150,15
1702,76.995225,43.37623,198,20,2,16,200,23
1703,76.996554,43.385615,211,60,1,333,150,40
1704,76.9969,43.3799,211,60,2,22,200,15
1705,76.9952,43.3816,101,40,1,193,210,15
1705,76.9952,43.3816,10140,40,1,193,210,15
1706,76.9939,43.3726,211,40,2,16,200,15
1707,76.9912,43.3664,211,60,2,16,194,15
1708,76.828358,43.185192,211,40,2,58,104,15
1709,76.829888,43.188994,211,40,1,328,112,15
1710,76.812641,43.181177,211,40,2,66,100,35
1711,76.792164,43.175155,215,40,1,261,168,15
1712,76.755402,43.177611,211,40,2,95,136,15
1713,77.008388,43.492261,193,40,2,114,500,15
1714,77.022131,43.419217,52,40,1,16,500,15
1715,78.387682,45.014174,194,60,1,84,200,15
1716,78.387574,45.014224,194,60,1,356,150,15
1717,78.387483,45.01411,194,60,1,263,200,15
1718,78.387596,45.014052,194,60,1,176,200,15
1719,78.37581,45.013238,194,60,1,358,150,15
1720,78.375982,45.013163,194,60,1,83,220,20
1721,78.375864,45.012904,194,60,1,177,200,15
1722,78.375671,45.013056,194,60,1,262,200,15
1723,78.356123,45.010994,194,60,1,346,200,15
1724,78.356198,45.010726,194,60,1,168,200,15
1725,78.362839,45.011487,194,60,1,176,200,15
1726,78.362828,45.011725,194,60,1,355,200,15
1727,78.361981,45.016473,194,60,1,353,150,15
1728,78.362153,45.016343,194,60,1,83,100,20
1729,78.362056,45.016199,194,60,1,172,200,15
1730,78.36182,45.016321,194,60,1,265,100,20
1731,78.354578,45.015993,194,60,1,351,120,20
1732,78.354728,45.015901,194,60,1,85,200,15
1733,78.354642,45.015772,194,60,1,169,200,15
1734,78.354449,45.015901,194,60,1,265,200,15
1735,78.38008,45.01979,194,40,1,174,200,15
1736,78.383546,45.019973,194,60,1,87,200,15
1737,78.383503,45.019904,194,60,1,175,200,15
1738,78.383052,45.019957,194,60,1,268,200,15
1739,78.383118,45.020185,194,60,1,359,200,15
1740,78.40113,45.015201,194,40,1,77,200,15
1741,78.400953,45.015102,194,40,1,259,200,15
1742,78.401055,45.015064,194,40,1,174,120,20
1743,78.409262,44.966798,192,40,1,339,500,15
1744,78.365156,44.996615,194,60,1,354,200,15
1745,78.3652,44.99628,194,60,1,181,100,35
1746,78.364931,44.999112,194,60,1,84,200,15
1747,78.364781,44.998937,194,60,1,173,200,15
1748,78.364577,44.999104,194,60,1,263,120,20
1749,78.364749,44.99921,194,60,1,355,120,15
1750,78.402306,45.009205,211,40,2,355,100,20
1751,77.929272,44.411625,203,70,1,184,500,15
1752,77.929136,44.41168,203,70,1,5,500,15
1753,77.837132,44.298636,203,70,1,228,500,15
1754,77.837046,44.298736,203,70,1,47,500,15
1755,77.687044,44.202372,203,70,1,42,500,15
1756,76.930719,43.219166,192,60,1,227,500,15
1757,76.928286,43.217565,192,60,1,230,400,15
1758,76.86878,43.25675,210,20,2,160,100,25
1759,79.997785,44.137301,202,60,1,193,500,25
1759,79.997785,44.137301,222,60,1,13,500,25
1760,80.026946,44.165408,202,60,1,94,500,15
1760,80.026946,44.165408,222,60,1,274,500,15
1761,79.803939,44.124434,202,60,1,223,150,15
1761,79.803939,44.124434,222,60,1,43,150,15
1762,79.836128,44.136684,202,60,1,77,500,15
1762,79.836128,44.136684,222,60,1,257,500,15
1763,79.799082,44.140544,202,60,1,258,500,15
1763,79.799082,44.140544,222,60,1,78,500,15
1764,78.445797,44.932082,202,60,1,300,500,15
1764,78.445797,44.932082,222,60,1,120,500,15
1765,76.805796,43.179894,202,60,1,66,500,15
1765,76.805796,43.179894,222,60,1,246,500,15
1766,76.791955,43.175134,202,60,1,261,500,15
1766,76.791955,43.175134,222,60,1,81,500,15
1767,77.018369,43.292788,202,60,1,71,500,15
1767,77.018369,43.292788,222,60,1,251,500,15
1768,77.05413,43.293548,202,60,1,133,500,25
1768,77.05413,43.293548,222,60,1,313,500,25
1769,76.891435,43.340224,202,60,1,263,500,35
1769,76.891435,43.340224,222,60,1,83,500,35
1770,77.085587,43.246525,202,60,1,194,300,15
1770,77.085587,43.246525,222,60,1,14,300,15
1771,77.085641,43.235062,202,60,1,326,500,25
1771,77.085641,43.235062,222,60,1,146,500,25
1772,77.088119,43.232511,202,60,1,148,200,15
1772,77.088119,43.232511,222,60,1,328,200,15
1773,77.093425,43.226359,202,60,1,335,500,15
1773,77.093425,43.226359,222,60,1,155,500,15
1774,76.664011,43.206822,202,60,1,56,500,15
1774,76.664011,43.206822,222,60,1,236,500,15
1775,76.616565,43.171624,202,60,1,195,500,15
1775,76.616565,43.171624,222,60,1,15,500,15
1776,76.644694,43.214666,202,60,1,42,500,15
1776,76.644694,43.214666,222,60,1,222,500,15
1777,76.83828,43.35389,202,60,1,269,500,25
1777,76.83828,43.35389,222,60,1,89,500,25
1778,76.887443,43.340055,202,60,1,91,500,15
1778,76.887443,43.340055,222,60,1,271,500,15
1779,77.110475,43.30683,202,60,1,91,500,15
1779,77.110475,43.30683,222,60,1,271,500,15
1780,77.087486,43.305053,202,60,1,261,500,15
1780,77.087486,43.305053,222,60,1,81,500,15
1781,77.025525,43.294651,202,60,1,249,500,15
1781,77.025525,43.294651,222,60,1,69,500,15
1782,77.069638,43.303305,202,60,1,83,500,15
1782,77.069638,43.303305,222,60,1,263,500,15
1783,77.132213,43.306418,202,60,1,270,500,25
1783,77.132213,43.306418,222,60,1,90,500,25
1784,77.255808,43.307992,202,60,1,136,500,25
1784,77.255808,43.307992,222,60,1,316,500,25
1785,76.928454,43.217875,192,60,1,47,500,15
1786,76.70182,43.36659,202,60,1,278,500,15
1786,76.70182,43.36659,222,60,1,98,500,15
1787,76.716367,43.366411,202,60,1,84,200,15
1787,76.716367,43.366411,222,60,1,264,200,15
1788,76.7489,43.36052,202,60,1,273,500,25
1788,76.7489,43.36052,222,60,1,93,500,25
1789,76.76577,43.35902,202,60,1,94,500,15
1789,76.76577,43.35902,222,60,1,274,500,15
1790,76.642329,43.36373,202,60,1,162,500,15
1790,76.642329,43.36373,222,60,1,342,500,15
1791,76.640355,43.387903,202,60,1,43,500,35
1791,76.640355,43.387903,222,60,1,223,500,35
1792,76.729339,43.363035,202,60,1,180,100,25
1792,76.729339,43.363035,222,60,1,360,100,25
1793,76.71892,43.36662,202,60,1,263,200,15
1793,76.71892,43.36662,222,60,1,83,200,15
1794,76.64798,43.377068,202,60,1,288,300,15
1794,76.64798,43.377068,222,60,1,108,300,15
1795,76.81651,43.35431,202,60,1,278,500,15
1795,76.81651,43.35431,222,60,1,98,500,15
1796,76.960494,43.415052,202,60,1,307,500,15
1796,76.960494,43.415052,222,60,1,127,500,15
1797,76.955421,43.427901,202,60,1,206,500,15
1797,76.955421,43.427901,222,60,1,26,500,15
1798,76.846519,43.433904,202,60,1,317,500,15
1798,76.846519,43.433904,222,60,1,137,500,15
1799,77.026364,43.319462,202,60,1,130,500,15
1799,77.026364,43.319462,222,60,1,310,500,15
1800,76.958949,43.446959,202,60,1,356,500,35
1800,76.958949,43.446959,222,60,1,176,500,35
1801,76.858581,43.429566,202,60,1,114,500,25
1801,76.858581,43.429566,222,60,1,294,500,25
1802,76.846143,43.422233,202,60,1,155,500,25
1802,76.846143,43.422233,222,60,1,335,500,25
1803,76.941746,43.403673,202,60,1,13,500,15
1803,76.941746,43.403673,222,60,1,193,500,15
1804,76.85347,43.438799,202,60,1,23,500,25
1804,76.85347,43.438799,222,60,1,203,500,25
1805,76.858829,43.39058,202,60,1,345,500,15
1805,76.858829,43.39058,222,60,1,165,500,15
1806,76.854823,43.372657,202,60,1,229,500,35
1806,76.854823,43.372657,222,60,1,49,500,35
1807,77.17749,43.40059,202,60,1,255,500,25
1807,77.17749,43.40059,222,60,1,75,500,25
1808,77.190433,43.402641,202,60,1,83,500,15
1808,77.190433,43.402641,222,60,1,263,500,15
1809,77.005905,43.368919,202,60,1,180,500,15
1809,77.005905,43.368919,222,60,1,360,500,15
1810,76.989102,43.427765,202,60,1,345,300,25
1810,76.989102,43.427765,222,60,1,165,300,25
1811,77.281275,43.404025,202,60,1,87,500,15
1811,77.281275,43.404025,222,60,1,267,500,15
1812,77.252915,43.408684,202,60,1,265,500,15
1812,77.252915,43.408684,222,60,1,85,500,15
1813,77.417669,43.37845,202,60,1,310,500,15
1813,77.417669,43.37845,222,60,1,130,500,15
1814,77.555003,43.383107,202,60,1,258,500,25
1814,77.555003,43.383107,222,60,1,78,500,25
1815,77.561446,43.384236,202,60,1,74,500,15
1815,77.561446,43.384236,222,60,1,254,500,15
1816,77.572059,43.386398,202,60,1,248,500,35
1816,77.572059,43.386398,222,60,1,68,500,35
1817,76.720545,43.461685,202,60,1,314,500,35
1817,76.720545,43.461685,222,60,1,134,500,35
1818,76.736043,43.45977,202,60,1,44,500,15
1818,76.736043,43.45977,222,60,1,224,500,15
1819,76.838132,43.517791,202,60,1,75,500,15
1819,76.838132,43.517791,222,60,1,255,500,15
1820,76.817508,43.516038,202,60,1,225,500,15
1820,76.817508,43.516038,222,60,1,45,500,15
1821,76.810553,43.480503,202,60,1,6,500,15
1821,76.810553,43.480503,222,60,1,186,500,15
1822,76.793603,43.476964,202,60,1,270,500,15
1822,76.793603,43.476964,222,60,1,90,500,15
1823,76.812724,43.464743,202,60,1,147,500,15
1823,76.812724,43.464743,222,60,1,327,500,15
1824,76.897907,43.510956,202,60,1,128,500,15
1824,76.897907,43.510956,222,60,1,308,500,15
1825,76.884363,43.509907,202,60,1,293,500,15
1825,76.884363,43.509907,222,60,1,113,500,15
1826,77.031373,43.473882,202,60,1,173,500,15
1826,77.031373,43.473882,222,60,1,353,500,15
1827,77.045579,43.51297,202,60,1,13,500,15
1827,77.045579,43.51297,222,60,1,193,500,15
1828,77.004655,43.493507,202,40,1,295,500,15
1828,77.004655,43.493507,222,40,1,115,500,15
1829,77.013691,43.490539,202,60,1,115,500,15
1829,77.013691,43.490539,222,60,1,295,500,15
1830,77.137107,43.471192,202,60,1,184,500,15
1830,77.137107,43.471192,222,60,1,4,500,15
1831,77.133179,43.480377,202,60,1,265,500,15
1831,77.133179,43.480377,222,60,1,85,500,15
1832,77.39718,43.447411,202,60,1,229,500,15
1832,77.39718,43.447411,222,60,1,49,500,15
1833,77.408544,43.455613,202,60,1,58,500,25
1833,77.408544,43.455613,222,60,1,238,500,25
1834,77.471519,43.480089,202,60,1,68,500,15
1834,77.471519,43.480089,222,60,1,248,500,15
1835,77.458295,43.478131,202,60,1,242,500,15
1835,77.458295,43.478131,222,60,1,62,500,15
1836,77.559341,43.508235,202,60,1,71,500,15
1836,77.559341,43.508235,222,60,1,251,500,15
1837,77.509588,43.491578,202,60,1,246,500,15
1837,77.509588,43.491578,222,60,1,66,500,15
1838,77.620262,43.51369,202,60,1,278,500,15
1838,77.620262,43.51369,222,60,1,98,500,15
1839,77.649318,43.510892,202,60,1,98,500,15
1839,77.649318,43.510892,222,60,1,278,500,15
1840,77.722015,43.517314,202,60,1,69,500,15
1840,77.722015,43.517314,222,60,1,249,500,15
1841,77.660427,43.509785,202,60,1,278,500,15
1841,77.660427,43.509785,222,60,1,98,500,15
1842,77.058074,43.573914,202,60,1,191,500,15
1842,77.058074,43.573914,222,60,1,11,500,15
1843,77.061747,43.588026,202,60,1,10,500,15
1843,77.061747,43.588026,222,60,1,190,500,15
1844,77.857186,43.54877,202,60,1,261,500,15
1844,77.857186,43.54877,222,60,1,81,500,15
1845,77.880601,43.551655,202,60,1,84,500,15
1845,77.880601,43.551655,222,60,1,264,500,15
1846,78.04914,43.562358,202,60,1,80,500,15
1846,78.04914,43.562358,222,60,1,260,500,15
1847,77.961647,43.557438,202,60,1,269,500,15
1847,77.961647,43.557438,222,60,1,89,500,15
1848,78.085066,43.567118,202,60,1,258,500,15
1848,78.085066,43.567118,222,60,1,78,500,15
1849,78.094714,43.569317,202,60,1,75,500,15
1849,78.094714,43.569317,222,60,1,255,500,15
1850,78.459185,43.5528,202,60,1,277,500,15
1850,78.459185,43.5528,222,60,1,97,500,15
1851,78.484355,43.550658,202,60,1,97,500,15
1851,78.484355,43.550658,222,60,1,277,500,15
1852,77.184395,43.688599,202,60,1,267,500,15
1852,77.184395,43.688599,222,60,1,87,500,15
1853,77.201904,43.688639,202,60,1,158,500,15
1853,77.201904,43.688639,222,60,1,338,500,15
1854,78.358248,43.56115,202,60,1,95,500,15
1854,78.358248,43.56115,222,60,1,275,500,15
1855,78.340784,43.583082,202,60,1,316,500,15
1855,78.340784,43.583082,222,60,1,136,500,15
1856,77.095671,43.65922,202,60,1,212,500,15
1856,77.095671,43.65922,222,60,1,32,500,15
1857,77.133543,43.686834,202,60,1,87,500,15
1857,77.133543,43.686834,222,60,1,267,500,15
1858,77.112412,43.690188,202,60,1,11,500,15
1858,77.112412,43.690188,222,60,1,191,500,15
1859,77.44389,43.982526,202,60,1,243,500,15
1859,77.44389,43.982526,222,60,1,63,500,15
1860,77.485043,43.999416,202,60,1,39,500,15
1860,77.485043,43.999416,222,60,1,219,500,15
1861,77.953531,44.346511,202,60,1,236,500,15
1861,77.953531,44.346511,222,60,1,56,500,15
1862,77.990042,44.360034,202,60,1,93,500,35
1862,77.990042,44.360034,222,60,1,273,500,35
1863,76.706919,44.564796,202,60,1,315,500,15
1863,76.706919,44.564796,222,60,1,135,500,15
1864,76.721633,44.552675,202,60,1,159,500,15
1864,76.721633,44.552675,222,60,1,339,500,15
1865,76.267548,44.817496,202,60,1,326,500,15
1865,76.267548,44.817496,222,60,1,146,500,15
1866,76.289422,44.802757,202,60,1,123,500,15
1866,76.289422,44.802757,222,60,1,303,500,15
1867,78.713593,45.379096,202,60,1,272,500,15
1867,78.713593,45.379096,222,60,1,92,500,15
1868,78.737488,45.378714,202,60,1,84,500,35
1868,78.737488,45.378714,222,60,1,264,500,35
1869,79.520261,45.384513,202,60,1,109,500,15
1869,79.520261,45.384513,222,60,1,289,500,15
1870,79.460046,45.393822,202,60,1,282,500,15
1870,79.460046,45.393822,222,60,1,102,500,15
1871,79.881975,45.416786,202,60,1,286,500,15
1871,79.881975,45.416786,222,60,1,106,500,15
1872,79.929228,45.422739,202,60,1,55,500,15
1872,79.929228,45.422739,222,60,1,235,500,15
1873,79.975223,45.440572,202,60,1,255,500,15
1873,79.975223,45.440572,222,60,1,75,500,15
1874,80.003541,45.456286,202,60,1,65,500,15
1874,80.003541,45.456286,222,60,1,245,500,15
1875,80.079387,45.484952,202,60,1,318,500,15
1875,80.079387,45.484952,222,60,1,138,500,15
1876,80.226135,45.639671,202,60,1,234,500,35
1876,80.226135,45.639671,222,60,1,54,500,35
1877,80.265024,45.662463,202,60,1,36,500,35
1877,80.265024,45.662463,222,60,1,216,500,35
1878,80.667325,45.820788,202,60,1,279,500,15
1878,80.667325,45.820788,222,60,1,99,500,15
1879,80.878145,45.793006,202,60,1,102,500,15
1879,80.878145,45.793006,222,60,1,282,500,15
1880,80.876328,45.797936,202,60,1,8,500,25
1880,80.876328,45.797936,222,60,1,188,500,25
1881,81.209548,45.814544,202,60,1,260,500,45
1881,81.209548,45.814544,222,60,1,80,500,45
1882,81.218306,45.813821,202,60,1,109,500,15
1882,81.218306,45.813821,222,60,1,289,500,15
1883,81.055051,45.817024,202,60,1,254,500,35
1883,81.055051,45.817024,222,60,1,74,500,35
1884,81.128225,45.820335,202,60,1,101,500,15
1884,81.128225,45.820335,222,60,1,281,500,15
1885,81.317334,45.798445,202,60,1,168,500,15
1885,81.317334,45.798445,222,60,1,348,500,15
1886,81.327118,45.812522,202,60,1,194,500,15
1886,81.327118,45.812522,222,60,1,14,500,15
1887,81.289272,45.802268,202,60,1,277,500,15
1887,81.289272,45.802268,222,60,1,97,500,15
1888,81.65591,45.860867,202,60,1,139,500,15
1888,81.65591,45.860867,222,60,1,319,500,15
1889,80.715222,45.993668,202,60,1,225,500,15
1889,80.715222,45.993668,222,60,1,45,500,15
1890,81.547797,45.952225,202,60,1,213,500,25
1890,81.547797,45.952225,222,60,1,33,500,25
1891,81.045166,46.063578,202,60,1,40,500,25
1891,81.045166,46.063578,222,60,1,220,500,25
1892,78.958721,46.232482,202,60,1,101,500,15
1892,78.958721,46.232482,222,60,1,281,500,15
1893,78.920269,46.247083,202,60,1,352,500,35
1893,78.920269,46.247083,222,60,1,172,500,35
1894,80.965033,46.182756,202,60,1,91,500,15
1894,80.965033,46.182756,222,60,1,271,500,15
1895,80.937637,46.18742,202,60,1,300,500,15
1895,80.937637,46.18742,222,60,1,120,500,15
1896,77.027574,43.403369,202,60,1,94,500,15
1896,77.027574,43.403369,222,60,1,274,500,15
1897,77.068335,43.397591,202,60,1,154,500,15
1897,77.068335,43.397591,222,60,1,334,500,15
1898,77.073083,43.390456,202,60,1,335,500,15
1898,77.073083,43.390456,222,60,1,155,500,15
1899,77.055941,43.406489,202,60,1,238,500,15
1899,77.055941,43.406489,222,60,1,58,500,15
1900,77.080303,43.378532,202,60,1,182,500,35
1900,77.080303,43.378532,222,60,1,2,500,35
1901,76.824378,43.348607,202,60,1,43,500,15
1901,76.824378,43.348607,222,60,1,223,500,15
1902,77.392048,43.394711,202,60,1,313,500,15
1902,77.392048,43.394711,222,60,1,133,500,15
1903,76.755615,43.18831,202,60,1,171,500,15
1903,76.755615,43.18831,222,60,1,351,500,15
1904,76.745059,43.204552,202,60,1,358,500,15
1904,76.745059,43.204552,222,60,1,178,500,15
1905,77.03341,43.446257,202,60,1,21,500,35
1905,77.03341,43.446257,222,60,1,201,500,35
1906,77.075151,43.4809,202,60,1,274,500,15
1906,77.075151,43.4809,222,60,1,94,500,15
1907,77.087998,43.480141,202,60,1,95,500,15
1907,77.087998,43.480141,222,60,1,275,500,15
1908,79.966569,44.159929,202,60,1,226,500,25
1908,79.966569,44.159929,222,60,1,46,500,25
1909,78.470383,44.914308,202,60,1,270,500,15
1909,78.470383,44.914308,222,60,1,90,500,15
1910,78.181869,44.865784,202,60,1,24,500,15
1910,78.181869,44.865784,222,60,1,204,500,15
1911,79.282082,44.279887,202,60,1,263,500,15
1911,79.282082,44.279887,222,60,1,83,500,15
1912,79.315701,44.283102,202,60,1,80,500,15
1912,79.315701,44.283102,222,60,1,260,500,15
1913,78.225684,44.897324,202,60,1,215,500,15
1913,78.225684,44.897324,222,60,1,35,500,15
1914,78.235589,44.907066,202,60,1,40,500,15
1914,78.235589,44.907066,222,60,1,220,500,15
1915,78.509279,44.90788,202,60,1,120,500,15
1915,78.509279,44.90788,222,60,1,300,500,15
1916,78.170407,44.848344,202,60,1,257,500,55
1916,78.170407,44.848344,222,60,1,77,500,55
1917,78.701049,44.866721,202,60,1,303,500,25
1917,78.701049,44.866721,222,60,1,123,500,25
1918,78.305246,45.012956,202,60,1,300,500,15
1918,78.305246,45.012956,222,60,1,120,500,15
1919,78.324183,44.983146,202,60,1,211,500,15
1919,78.324183,44.983146,222,60,1,31,500,15
1920,78.415558,44.956204,202,60,1,149,500,25
1920,78.415558,44.956204,222,60,1,329,500,25
1921,77.159427,43.398276,193,50,1,261,400,20
1922,78.823205,43.43446,193,60,2,72,500,15
1923,76.968489,43.222512,211,60,1,84,81,15
1924,76.968472,43.222487,211,60,1,260,80,15
1925,76.915498,43.226541,194,60,1,265,400,15
1926,76.901424,43.225552,194,60,1,84,200,15
1927,76.901032,43.225521,194,60,1,264,200,15
1928,76.912799,43.255965,211,60,1,174,100,15
1929,76.912794,43.255967,211,60,1,354,70,15
1930,76.967049,43.225638,211,60,1,345,150,15
1931,76.805795,43.183451,211,60,1,192,200,15
1932,76.798586,43.176809,211,60,1,239,200,15
1933,76.805252,43.179683,211,60,1,242,100,15
1934,76.96708,43.22561,211,60,1,167,200,15
1935,76.734777,43.225844,211,60,1,260,500,15
1936,76.637699,43.207,211,60,1,210,200,15
1937,76.634774,43.201957,211,60,1,200,200,15
1938,76.597618,43.206271,211,60,1,289,200,15
1939,76.634749,43.201962,211,60,1,21,200,15
1940,76.734742,43.225968,211,60,1,80,500,15
1941,76.619408,43.186471,211,60,1,12,200,15
1942,76.619438,43.186462,211,60,1,188,200,15
1943,76.637676,43.207011,211,60,1,34,200,15
1944,76.673742,43.166533,211,60,1,261,300,15
1945,76.673735,43.16655,211,60,1,81,300,15
1946,76.72182,43.223549,211,60,1,68,300,15
1947,76.721973,43.223401,211,60,1,243,300,15
1948,76.70144,43.21688,211,60,1,71,300,15
1949,76.701508,43.216721,211,60,1,251,300,15
1950,76.68704,43.21437,211,60,1,83,300,15
1951,76.686579,43.21419,211,60,1,263,300,15
1952,76.68219,43.21397,211,60,1,85,300,15
1953,76.68221,43.213799,211,60,1,271,300,15
1954,76.743631,43.226967,211,50,1,82,300,15
1955,76.743628,43.226842,211,50,1,261,300,15
1956,76.896492,43.225211,194,60,1,85,160,15
1957,76.916057,43.226625,194,60,1,86,200,15
1958,76.928363,43.22703,194,60,1,46,200,15
1959,76.833611,43.187718,211,40,1,236,150,15
1960,76.899659,43.181008,211,60,1,176,80,15
1961,76.899648,43.181077,211,60,1,359,80,15
1962,76.899678,43.180257,211,60,1,356,70,15
1963,76.899697,43.180169,211,60,1,178,80,15
1964,76.899726,43.179348,211,60,1,359,80,15
1965,76.899737,43.179277,211,60,1,176,80,15
1966,76.866556,43.186319,211,60,1,344,100,15
1967,76.866581,43.186323,211,60,1,162,80,15
1968,76.912201,43.338433,211,60,1,277,80,15
1969,76.932739,43.337202,211,60,1,1,150,15
1970,76.932864,43.3372,211,60,1,180,100,15
1971,76.912218,43.338468,211,60,1,109,73,15
1972,76.87403,43.357178,211,60,1,168,100,15
1973,76.914223,43.40829,211,60,1,20,100,15
1974,76.897955,43.415984,211,60,1,105,100,15
1975,76.911498,43.409582,211,60,1,92,150,15
1976,76.84773,43.34764,192,40,1,353,150,15
1977,77.05154,43.482644,211,60,1,92,100,15
1978,77.006476,43.492925,211,40,1,114,100,15
1979,77.006458,43.492904,211,60,1,294,100,15
1980,77.03139,43.477373,211,60,1,19,100,15
1981,77.05153,43.482631,211,60,1,272,100,15
1982,77.404018,43.452091,211,60,1,224,120,15
1983,77.26348,43.496843,211,60,1,346,150,15
1984,77.403999,43.452097,211,60,1,41,120,15
1985,77.263501,43.496846,211,60,1,166,150,15
1986,77.52116,43.495796,211,60,1,59,120,15
1987,77.539849,43.502573,211,60,1,71,150,15
1988,77.521174,43.495788,211,60,1,240,150,15
1989,77.542557,43.503285,211,40,1,66,150,15
